"part","source_id","action","variant","source_direction","project_direction","source_path","relative_path","frame_width","frame_height","frame_count","source_format","naming_separator","content_hash"
"cap","102","stand","","1","up","external/assets/source/res/object/cap/cap102_stand_1.gif","cap/cap102_stand_1.gif","100","100","6","gif","_","sha256:abf0e17c32f639de5314e9d8e8d71f8eaf852100fb5378c9dcc4a5a22837dd16"
"cap","102","stand","","2","left","external/assets/source/res/object/cap/cap102_stand_2.gif","cap/cap102_stand_2.gif","100","100","6","gif","_","sha256:175132b625a3ee2c0878efdb7c5f30f122be688972353e33069acc3a9fd68d47"
"cap","102","stand","","3","down","external/assets/source/res/object/cap/cap102_stand_3.gif","cap/cap102_stand_3.gif","100","100","6","gif","_","sha256:43062f99a3b3e9a80a1c1c15f68e0eeb55930332d244ef2645556196ddcb59b4"
"cap","102","walk","","0","right","external/assets/source/res/object/cap/cap102_walk_0.gif","cap/cap102_walk_0.gif","100","100","6","gif","_","sha256:6240c55d102c819826956575d6c33019c8fc1b15a896206aee9c3c9662f4bb7a"
"cap","102","walk","","1","up","external/assets/source/res/object/cap/cap102_walk_1.gif","cap/cap102_walk_1.gif","100","100","6","gif","_","sha256:abf0e17c32f639de5314e9d8e8d71f8eaf852100fb5378c9dcc4a5a22837dd16"
"cap","102","walk","","2","left","external/assets/source/res/object/cap/cap102_walk_2.gif","cap/cap102_walk_2.gif","100","100","6","gif","_","sha256:175132b625a3ee2c0878efdb7c5f30f122be688972353e33069acc3a9fd68d47"
"cap","102","walk","","3","down","external/assets/source/res/object/cap/cap102_walk_3.gif","cap/cap102_walk_3.gif","100","100","6","gif","_","sha256:43062f99a3b3e9a80a1c1c15f68e0eeb55930332d244ef2645556196ddcb59b4"
"cap","10201","stand","","0","right","external/assets/source/res/object/cap/cap10201_stand_0.png","cap/cap10201_stand_0.png","100","100","1","png","_","sha256:582a8f59f448c2af2e0cde5f09615f42e688f81826dc78910a9a8bbd76ff0637"
"cap","10201","stand","m","0","right","external/assets/source/res/object/cap/cap10201_stand_m_0.png","cap/cap10201_stand_m_0.png","100","100","1","png","_","sha256:f71dcaf6929f3906094847a6455dc7737a5bd530efbc1d96106768da9cebbadd"
"cap","10201","stand","","1","up","external/assets/source/res/object/cap/cap10201_stand_1.png","cap/cap10201_stand_1.png","100","100","1","png","_","sha256:7941b7087af9e7da5c7a1237b4bd4ab773d37cb5e40e0e3d0afe2fdddfcf9597"
"cap","10201","stand","m","1","up","external/assets/source/res/object/cap/cap10201_stand_m_1.png","cap/cap10201_stand_m_1.png","100","100","1","png","_","sha256:4b9e3d8ad20e79b6e1519fbf5b77b3721a51e4bed9eb6ec8a3ea495172ced8a6"
"cap","10201","stand","","2","left","external/assets/source/res/object/cap/cap10201_stand_2.png","cap/cap10201_stand_2.png","100","100","1","png","_","sha256:81ecd0cddd5ec3c05450984c87fa7e5745bbc740671f3e7ab00e50169c26a26d"
"cap","10201","stand","m","2","left","external/assets/source/res/object/cap/cap10201_stand_m_2.png","cap/cap10201_stand_m_2.png","100","100","1","png","_","sha256:40cf1b6447ade6c84996ad8e6c04796fb74ca0535825a4e10f915e83652e8a2d"
"cap","10201","stand","","3","down","external/assets/source/res/object/cap/cap10201_stand_3.png","cap/cap10201_stand_3.png","100","100","1","png","_","sha256:a4a9e41ccd9c897488befa684497162c198d325c7896a9820551c439c216f9e6"
"cap","10201","stand","m","3","down","external/assets/source/res/object/cap/cap10201_stand_m_3.png","cap/cap10201_stand_m_3.png","100","100","1","png","_","sha256:539c1feeac3a099b2e9d83192d6697df60351e8568a8e687125cbadb8e4892e6"
"cap","10201","walk","","0","right","external/assets/source/res/object/cap/cap10201_walk_0.gif","cap/cap10201_walk_0.gif","100","100","6","gif","_","sha256:fb3d83fdd6a54e7ed5cc940d8a02e4194f1fcf23da76de85d768011351c68d1a"
"cap","10201","walk","m","0","right","external/assets/source/res/object/cap/cap10201_walk_m_0.gif","cap/cap10201_walk_m_0.gif","100","100","6","gif","_","sha256:49f323a348ae3f2932dcd8381281bb7e806f25a9714b2512d462f102cc253ba4"
"cap","10201","walk","","1","up","external/assets/source/res/object/cap/cap10201_walk_1.gif","cap/cap10201_walk_1.gif","100","100","6","gif","_","sha256:532bc02b618a559fdb33e4329221da37373b687a68b24471a2674bf97d8b5c6b"
"cap","10201","walk","m","1","up","external/assets/source/res/object/cap/cap10201_walk_m_1.gif","cap/cap10201_walk_m_1.gif","100","100","6","gif","_","sha256:3b6444c2b994cb2698c116d5984c325d997163c43b08cec9ad8c7f3e52598f06"
"cap","10201","walk","","2","left","external/assets/source/res/object/cap/cap10201_walk_2.gif","cap/cap10201_walk_2.gif","100","100","6","gif","_","sha256:bc06cc8ea5c8f1980b4a13a4342a2e9f81280206ac7515493bd610f39c5a3a73"
"cap","10201","walk","m","2","left","external/assets/source/res/object/cap/cap10201_walk_m_2.gif","cap/cap10201_walk_m_2.gif","100","100","6","gif","_","sha256:c81c1e648fc01bafecda3c1621a45982cb0bf288b529574787abd059ef66573b"
"cap","10201","walk","","3","down","external/assets/source/res/object/cap/cap10201_walk_3.gif","cap/cap10201_walk_3.gif","100","100","6","gif","_","sha256:9dcc0ebbd3d2847efaae201953f0a054ab3f9b766f9012048933210eacb34267"
"cap","10201","walk","m","3","down","external/assets/source/res/object/cap/cap10201_walk_m_3.gif","cap/cap10201_walk_m_3.gif","100","100","6","gif","_","sha256:835c14e3b969beba91c705c1936374dd9cde7ac6289c4d507bf90350fc4f03e2"
"cap","103","stand","","0","right","external/assets/source/res/object/cap/cap103_stand_0.gif","cap/cap103_stand_0.gif","100","100","6","gif","_","sha256:343382ed2c6c5755788cb8b3d0cdab631f5adc6e71632e0845dd263b5a94aba6"
"cap","103","stand","","1","up","external/assets/source/res/object/cap/cap103_stand_1.gif","cap/cap103_stand_1.gif","100","100","6","gif","_","sha256:8e76f730277e45108404541bb685322a01801f415861bb47fd36c53a54f374c6"
"cap","103","stand","","2","left","external/assets/source/res/object/cap/cap103_stand_2.gif","cap/cap103_stand_2.gif","100","100","6","gif","_","sha256:0f2956dad520cd8184b3000259a48e9cd06491b4c681823274dcf6b72ebb24ca"
"cap","103","stand","","3","down","external/assets/source/res/object/cap/cap103_stand_3.gif","cap/cap103_stand_3.gif","100","100","6","gif","_","sha256:8fdd5c7537f1fb9e74cc856350c6730eac2dba97e86f2353b7009302dbc321d0"
"cap","103","walk","","0","right","external/assets/source/res/object/cap/cap103_walk_0.gif","cap/cap103_walk_0.gif","100","100","6","gif","_","sha256:343382ed2c6c5755788cb8b3d0cdab631f5adc6e71632e0845dd263b5a94aba6"
"cap","103","walk","","1","up","external/assets/source/res/object/cap/cap103_walk_1.gif","cap/cap103_walk_1.gif","100","100","6","gif","_","sha256:8e76f730277e45108404541bb685322a01801f415861bb47fd36c53a54f374c6"
"cap","103","walk","","2","left","external/assets/source/res/object/cap/cap103_walk_2.gif","cap/cap103_walk_2.gif","100","100","6","gif","_","sha256:0f2956dad520cd8184b3000259a48e9cd06491b4c681823274dcf6b72ebb24ca"
"cap","103","walk","","3","down","external/assets/source/res/object/cap/cap103_walk_3.gif","cap/cap103_walk_3.gif","100","100","6","gif","_","sha256:8fdd5c7537f1fb9e74cc856350c6730eac2dba97e86f2353b7009302dbc321d0"
"cap","10301","stand","","0","right","external/assets/source/res/object/cap/Cap10301_stand_0.png","cap/Cap10301_stand_0.png","100","100","1","png","_","sha256:8d268a16ac02de6f62fdd9bad866918b6779d0779c82d3a2efca8433f7dc0e84"
"cap","10301","stand","m","0","right","external/assets/source/res/object/cap/cap10301_stand_m_0.png","cap/cap10301_stand_m_0.png","100","100","1","png","_","sha256:d2a2bf079658ea1e4c4cd69edbcf11420aa6d95df23ba96b94f029a5a4e70961"
"cap","10301","stand","","1","up","external/assets/source/res/object/cap/Cap10301_stand_1.png","cap/Cap10301_stand_1.png","100","100","1","png","_","sha256:6c6477d8d68208eab216fd7a2811b5ada6e70e1c7e324f2fbebb33738e6f1cb6"
"cap","10301","stand","m","1","up","external/assets/source/res/object/cap/cap10301_stand_m_1.png","cap/cap10301_stand_m_1.png","100","100","1","png","_","sha256:77ec5d03dad2cbb83d451db3fe3888490198d245e470931d2555d59616184361"
"cap","10301","stand","","2","left","external/assets/source/res/object/cap/Cap10301_stand_2.png","cap/Cap10301_stand_2.png","100","100","1","png","_","sha256:b19327ae6249fc7bb3a317d6a909eba430a4aabf2c63440a676071f6bf0641a3"
"cap","10301","stand","m","2","left","external/assets/source/res/object/cap/cap10301_stand_m_2.png","cap/cap10301_stand_m_2.png","100","100","1","png","_","sha256:921eb4d1b30dd78888172d0b4afdf0b480f7d57d786c5e61fd547c5d1d2f5d3b"
"cap","10301","stand","","3","down","external/assets/source/res/object/cap/Cap10301_stand_3.png","cap/Cap10301_stand_3.png","100","100","1","png","_","sha256:39326a13c8de38f51cb65179e2a7b00163eff7341ec604bba8bd30668977c7dd"
"cap","10301","stand","m","3","down","external/assets/source/res/object/cap/cap10301_stand_m_3.png","cap/cap10301_stand_m_3.png","100","100","1","png","_","sha256:4a887473dc8a36b635d9166e8bb84dc8acb22003810fcfb4be3e7e740a142235"
"cap","10301","walk","","0","right","external/assets/source/res/object/cap/Cap10301_walk_0.gif","cap/Cap10301_walk_0.gif","100","100","6","gif","_","sha256:9e17c9abb4c36ab4907b91a347a38270d203c7132fd17458849ced572ee1df24"
"cap","10301","walk","m","0","right","external/assets/source/res/object/cap/cap10301_walk_m_0.gif","cap/cap10301_walk_m_0.gif","100","100","6","gif","_","sha256:10f50ade76ba200eaede90ebc60d3367890c13caff3d2785d89a755b8d4d9bb3"
"cap","10301","walk","","1","up","external/assets/source/res/object/cap/Cap10301_walk_1.gif","cap/Cap10301_walk_1.gif","100","100","6","gif","_","sha256:7fce3c6ba9db368b993b4c9f9be9d925a5a7de26d220dee41822150ed99f253d"
"cap","10301","walk","m","1","up","external/assets/source/res/object/cap/cap10301_walk_m_1.gif","cap/cap10301_walk_m_1.gif","100","100","6","gif","_","sha256:fbefc3d3f2acb92181332f5e56b06f1402d0d70f07ebdb515c5d5c87dec6bd9d"
"cap","10301","walk","","2","left","external/assets/source/res/object/cap/Cap10301_walk_2.gif","cap/Cap10301_walk_2.gif","100","100","6","gif","_","sha256:55b23ac1ffbfc5d54f524bcd864fd376c91cf696e4ee7bbc98d016c196873b57"
"cap","10301","walk","m","2","left","external/assets/source/res/object/cap/cap10301_walk_m_2.gif","cap/cap10301_walk_m_2.gif","100","100","6","gif","_","sha256:1b6d370cc6e40d8eabb4b17b4a0e04de03d16f61c90585a9e9d7a247f426a631"
"cap","10301","walk","","3","down","external/assets/source/res/object/cap/Cap10301_walk_3.gif","cap/Cap10301_walk_3.gif","100","100","6","gif","_","sha256:99d70fef75bf74a422b25532e0af198346d3f78b0d68436ab4311e8d2ef59db5"
"cap","10301","walk","m","3","down","external/assets/source/res/object/cap/cap10301_walk_m_3.gif","cap/cap10301_walk_m_3.gif","100","100","6","gif","_","sha256:0288edbcd18cbff9a1e465ab39599362b09e28acca4c51ff8b2761d2c4b6e1bd"
"cap","104","stand","","0","right","external/assets/source/res/object/cap/cap104_stand_0.gif","cap/cap104_stand_0.gif","100","100","6","gif","_","sha256:4dfad6e58ca216b8d1b789c3fd305221a198ea73d91214c0eb6c16f2743656ac"
"cap","104","stand","","1","up","external/assets/source/res/object/cap/cap104_stand_1.gif","cap/cap104_stand_1.gif","100","100","6","gif","_","sha256:d62b16c41c26a6c42a499fb00b58548745cc90f5f6c03513381e1ba9dc7fe8c0"
"cap","104","stand","","2","left","external/assets/source/res/object/cap/cap104_stand_2.gif","cap/cap104_stand_2.gif","100","100","6","gif","_","sha256:3edb9635b57baf7c8fee6aeb620bb1b923068e877a7a00aa332f925e793f6c89"
"cap","104","stand","","3","down","external/assets/source/res/object/cap/cap104_stand_3.gif","cap/cap104_stand_3.gif","100","100","6","gif","_","sha256:ac611f8513f2b053ca58a9cbec8354f8a0bbc3fbf4bbee0281da09a5cc788d7f"
"cap","104","walk","","0","right","external/assets/source/res/object/cap/cap104_walk_0.gif","cap/cap104_walk_0.gif","100","100","6","gif","_","sha256:4dfad6e58ca216b8d1b789c3fd305221a198ea73d91214c0eb6c16f2743656ac"
"cap","104","walk","","1","up","external/assets/source/res/object/cap/cap104_walk_1.gif","cap/cap104_walk_1.gif","100","100","6","gif","_","sha256:d62b16c41c26a6c42a499fb00b58548745cc90f5f6c03513381e1ba9dc7fe8c0"
"cap","104","walk","","2","left","external/assets/source/res/object/cap/cap104_walk_2.gif","cap/cap104_walk_2.gif","100","100","6","gif","_","sha256:3edb9635b57baf7c8fee6aeb620bb1b923068e877a7a00aa332f925e793f6c89"
"cap","104","walk","","3","down","external/assets/source/res/object/cap/cap104_walk_3.gif","cap/cap104_walk_3.gif","100","100","6","gif","_","sha256:ac611f8513f2b053ca58a9cbec8354f8a0bbc3fbf4bbee0281da09a5cc788d7f"
"cap","10401","stand","","0","right","external/assets/source/res/object/cap/cap10401_stand_0.png","cap/cap10401_stand_0.png","100","100","1","png","_","sha256:8fe644af5ab3f7aa1412153d0b2f0bdca5c1fc279754a1c81c209e250606c6bd"
"cap","10401","stand","m","0","right","external/assets/source/res/object/cap/cap10401_stand_m_0.png","cap/cap10401_stand_m_0.png","100","100","1","png","_","sha256:7d522dbfe85a44e6ad0f4c66130b6a18aebcc3e4b2c98dfa8eebbf0560c39532"
"cap","10401","stand","","1","up","external/assets/source/res/object/cap/cap10401_stand_1.png","cap/cap10401_stand_1.png","100","100","1","png","_","sha256:5bc95a9795f176673cb25cb474b3e27a0c6c685b462a2767c4491fc42d68e17a"
"cap","10401","stand","m","1","up","external/assets/source/res/object/cap/cap10401_stand_m_1.png","cap/cap10401_stand_m_1.png","100","100","1","png","_","sha256:1035610c08e4565d8984928a6fbdae63e9c2a1d453c7586cdc9bd5d8b343c968"
"cap","10401","stand","","2","left","external/assets/source/res/object/cap/cap10401_stand_2.png","cap/cap10401_stand_2.png","100","100","1","png","_","sha256:612e13d9ed4626b8d4183c942b2492a39342ce03d7c7fda00f8c6d658e94f7b7"
"cap","10401","stand","m","2","left","external/assets/source/res/object/cap/cap10401_stand_m_2.png","cap/cap10401_stand_m_2.png","100","100","1","png","_","sha256:9bbfc697f457b64b28c7c12d4a3170a2ba5cae21d222de5f53e29491d99a9593"
"cap","10401","stand","","3","down","external/assets/source/res/object/cap/cap10401_stand_3.png","cap/cap10401_stand_3.png","100","100","1","png","_","sha256:b34b69291cc8b426afa65450d4871cb2a34c07015ea6b9758825442e70aa515b"
"cap","10401","stand","m","3","down","external/assets/source/res/object/cap/cap10401_stand_m_3.png","cap/cap10401_stand_m_3.png","100","100","1","png","_","sha256:0844163e652b29c6f6a957cf3e74520a0440b1e3ba8cfe3e59454722b7e2ea2d"
"cap","10401","walk","","0","right","external/assets/source/res/object/cap/cap10401_walk_0.gif","cap/cap10401_walk_0.gif","100","100","6","gif","_","sha256:84562d9f722ff645d7589d04c0ba9265d0867be2fa5e0f04cc5da334f38f919b"
"cap","10401","walk","m","0","right","external/assets/source/res/object/cap/cap10401_walk_m_0.gif","cap/cap10401_walk_m_0.gif","100","100","6","gif","_","sha256:192f04c39e0b277291e188e73652f36f68858944a966df6987de9643de2b1f5b"
"cap","10401","walk","","1","up","external/assets/source/res/object/cap/cap10401_walk_1.gif","cap/cap10401_walk_1.gif","100","100","6","gif","_","sha256:e99cfc40ae954c1977392347abad6e1c402979d4b57734a725296496682b4354"
"cap","10401","walk","m","1","up","external/assets/source/res/object/cap/cap10401_walk_m_1.gif","cap/cap10401_walk_m_1.gif","100","100","6","gif","_","sha256:673bb9c7c12633300f8d33134c17aa61c589d35148ea390cd2a0d902582d61fc"
"cap","10401","walk","","2","left","external/assets/source/res/object/cap/cap10401_walk_2.gif","cap/cap10401_walk_2.gif","100","100","6","gif","_","sha256:cf68a485a54440b21d73832c6e29b497fc454cab8f2353d5f9314cf842d28acb"
"cap","10401","walk","m","2","left","external/assets/source/res/object/cap/cap10401_walk_m_2.gif","cap/cap10401_walk_m_2.gif","100","100","6","gif","_","sha256:4fce7f098ea38b01e531901758505e2795ddb2346af59d1b71a9e698c78985bc"
"cap","10401","walk","","3","down","external/assets/source/res/object/cap/cap10401_walk_3.gif","cap/cap10401_walk_3.gif","100","100","6","gif","_","sha256:4257f0535f692841f81ccc19f4a2cc420d0ab96da25f6a6dbdbb4a6d6ecb19fe"
"cap","10401","walk","m","3","down","external/assets/source/res/object/cap/cap10401_walk_m_3.gif","cap/cap10401_walk_m_3.gif","100","100","6","gif","_","sha256:407fb77fa0ed06c54ef2bb83ad41fd46585679944ac970bc6b0dd0623b812821"
"cap","10501","stand","","0","right","external/assets/source/res/object/cap/cap10501_stand_0.png","cap/cap10501_stand_0.png","100","100","1","png","_","sha256:3357396d2f2b3d4a320cfe6f61e5c7ab8071b2234542da0f80a42ea559ac71f4"
"cap","10501","stand","m","0","right","external/assets/source/res/object/cap/cap10501_stand_m_0.png","cap/cap10501_stand_m_0.png","100","100","1","png","_","sha256:a1155692ef6c4d64517dc28a0e6fb57f1f4b98c45a2d391dd704960805f5099a"
"cap","10501","stand","","1","up","external/assets/source/res/object/cap/cap10501_stand_1.png","cap/cap10501_stand_1.png","100","100","1","png","_","sha256:d5f7b29b790b9297a7f8ab62a93091bf03b6255ff3e7b52e500fbcf27c2ad870"
"cap","10501","stand","m","1","up","external/assets/source/res/object/cap/cap10501_stand_m_1.png","cap/cap10501_stand_m_1.png","100","100","1","png","_","sha256:68f64a6ed400897114bddb5527e5053e5301a6e16b598befd5d2b40568d9d289"
"cap","10501","stand","","2","left","external/assets/source/res/object/cap/cap10501_stand_2.png","cap/cap10501_stand_2.png","100","100","1","png","_","sha256:e9f18f73a090a91c1cfe4ca3db087050fe46b4101c386d1530872df7cdeee1ef"
